"Username","Date","Rating","Comment","Link"
"Elham Ahmed",5/29/2018 6:19:07 PM,"none","My allha give him great Jena","https://www.youtube.com/watch?v=qKePvjYJAY8&lc=UgwJPjXd6iy3nAljhVF4AaABAg"
"ishama fathima",5/29/2018 6:15:24 PM,"none","aameen..may allah(swt)grant him jannathul firdous","https://www.youtube.com/watch?v=qKePvjYJAY8&lc=Ugz-HUbD1Fd-x9csWwV4AaABAg"
"Mirza Shehroj",5/29/2018 6:14:49 PM,"none","Ameen","https://www.youtube.com/watch?v=qKePvjYJAY8&lc=Ugz5BXwKbLXoR4jVouZ4AaABAg"
"Zee Hussain",5/29/2018 6:09:27 PM,"none","إنا لله و إنا إليه راجعون","https://www.youtube.com/watch?v=qKePvjYJAY8&lc=UgzPKQ0UihCYQAWNs1N4AaABAg"
"Hanan Ali",5/29/2018 6:08:19 PM,"none","Allah u naxriisto qabriga Allah u nuuriyo","https://www.youtube.com/watch?v=qKePvjYJAY8&lc=UgzmMeDwhKaiMskjCxl4AaABAg"
"saami daywalker",5/29/2018 6:06:41 PM,"none","Ameen","https://www.youtube.com/watch?v=qKePvjYJAY8&lc=Ugy4aBPNMixefQ7mxK14AaABAg"
"Leon Alwahili",5/29/2018 6:06:02 PM,"none","he did everything great and he did it for the people in Africa allah loves him and yeah i'm just so sad that hes not here anymore but happy that hes with allah  he was the best happy person and sweet haert that's why allah loves him and wants to meet him. its not esay to meet allah if allah really wanted to meet him thats why hes gonna give us the sickness ali banat was a nice rich person I don't know if he had hurt anyone but when I watched the video gifted  with cancer it just broken me down to cry wallah. love you R.I.P","https://www.youtube.com/watch?v=qKePvjYJAY8&lc=Ugwhz70eLOK00Cbt_qB4AaABAg"
"Alhamdulilah Laillaha-ilAllah",5/29/2018 5:55:41 PM,"none","Inna lilahi wainailahi rajiun 🙏🏾 May Allah be pleased with him! Rest well brother Ali..!","https://www.youtube.com/watch?v=qKePvjYJAY8&lc=UgxHvy5UuDOK1tNimMB4AaABAg"
"NachosDeen",5/29/2018 5:51:51 PM,"none","May Allah(SWT) give him the highest level of Jannah through his Mercy. May Allah(SWT) forgive his sins.  May Allah(SWT) make it comfortable in his grave. Ameen.","https://www.youtube.com/watch?v=qKePvjYJAY8&lc=UgzDCxDDc5uwtLVye-t4AaABAg"
"sulekho love",5/29/2018 5:50:10 PM,"none","😢😭😢😭","https://www.youtube.com/watch?v=qKePvjYJAY8&lc=Ugxz5asutgsW23OkO814AaABAg"
"Foziya Mohamed",5/29/2018 5:49:15 PM,"none","Innaaa Lillahi wa innaa ilayhi Raajiuuon
I remember last ramadan watching ali banat videos and his MATW project, wallah how he helped the least fortunate, may Allah accept all of his good deeds! #lifeIsTooShort","https://www.youtube.com/watch?v=qKePvjYJAY8&lc=UgwVKzLW2r8NGVELgbp4AaABAg"
"Fatma Abdullah",5/29/2018 5:47:10 PM,"none","May Allah grant you Jannah dear Brother and forgive your shortcomings.You have been an inspiration to many...","https://www.youtube.com/watch?v=qKePvjYJAY8&lc=Ugwi5GI0zhRdKJyd8qN4AaABAg"
"princess muniita QAli",5/29/2018 5:38:35 PM,"none","Allah yarham😿😿😿😿😿😿😿😿😿😿😿😿😿","https://www.youtube.com/watch?v=qKePvjYJAY8&lc=UgxnyF__nbUOOiogDQN4AaABAg"
"Md Sahbuddin",5/29/2018 5:29:51 PM,"none","may Allah grant him Jannah","https://www.youtube.com/watch?v=qKePvjYJAY8&lc=UgwpL_4YzuSHRSHgwjJ4AaABAg"
"Nawaid Jawaid",5/29/2018 5:29:02 PM,"none","Aameen","https://www.youtube.com/watch?v=qKePvjYJAY8&lc=UgxOgbRw89H7-HsyOl54AaABAg"
"Amina Mohamed",5/29/2018 5:27:09 PM,"none","May Allah have mercy upon him😭 and have him in the highest rank in JANNAH
We all born,grown and then die.","https://www.youtube.com/watch?v=qKePvjYJAY8&lc=UgyfGIxCWBz-5AF-3FN4AaABAg"
"malyun adan",5/29/2018 5:11:42 PM,"none","Yaalah Have mercy for him","https://www.youtube.com/watch?v=qKePvjYJAY8&lc=Ugx595jDp7DFkAXdr0F4AaABAg"
"Halima Shah",5/29/2018 5:11:39 PM,"none","May allah grant him jannah","https://www.youtube.com/watch?v=qKePvjYJAY8&lc=UgzzffdEm3-7idBtXGJ4AaABAg"
"Barbaros Muhammed Ömer Gh. Atis",5/29/2018 5:08:32 PM,"none","*Ya RABB, give me and this brother Ali FIRDAWSI A'LA. And all the mothers and fathers of the Ummah too. Amin*","https://www.youtube.com/watch?v=qKePvjYJAY8&lc=UgxJ58nUMR4t4hDEW9B4AaABAg"
"Wounded Jadens",5/29/2018 5:07:03 PM,"none","May Allah Forgive him and made him safe journey back to Allah me he earn jannah firdous Ameen","https://www.youtube.com/watch?v=qKePvjYJAY8&lc=UgwgTDMIHKimGKS1MgZ4AaABAg"
"Isa Dalvi",5/29/2018 5:02:47 PM,"none","May Almighty grant you highest place in Jannah.","https://www.youtube.com/watch?v=qKePvjYJAY8&lc=UgwOD2EWxBFwxApAWjl4AaABAg"
"Imama Muhammad",5/29/2018 5:02:17 PM,"none","Inna lil'allah hi Wa Inna ilaihi rajioun 
May Allah grant him jannat'al firdous Ameen !","https://www.youtube.com/watch?v=qKePvjYJAY8&lc=UgyhxKYY4tYwOKQAzhx4AaABAg"
"Ray",5/29/2018 5:00:24 PM,"none","Subhanallah he passed away in the month of Ramadan. May allah grant him in the highest place in Jannah 
Your an inspiration to all our brothers and sisters.
You will be missed ❤","https://www.youtube.com/watch?v=qKePvjYJAY8&lc=UgyqKz6qxxWJPqvgwUd4AaABAg"
"Feisal o",5/29/2018 4:49:04 PM,"none","Remembrance of death saves one from this world deceit","https://www.youtube.com/watch?v=qKePvjYJAY8&lc=Ugx06tiqx0m3SunTDCJ4AaABAg"
"*/",5/29/2018 4:42:59 PM,"none","May Allah guide more people too caught up in the Dunyah","https://www.youtube.com/watch?v=qKePvjYJAY8&lc=Ugy-cubPCpAbZQ1Q8bZ4AaABAg"
"Gray Bird",5/29/2018 4:42:11 PM,"none","may Allah forgive your sins and grant you jannat","https://www.youtube.com/watch?v=qKePvjYJAY8&lc=UgxP0jz--AL3rK0u6Zl4AaABAg"
"austin brown",5/29/2018 4:39:41 PM,"none","what an incredibly smart man , May Allah bless him with the highest maaqaam","https://www.youtube.com/watch?v=qKePvjYJAY8&lc=UgzORyXAmnxTuTB6lXd4AaABAg"
"k ismail",5/29/2018 4:33:32 PM,"none","Very sad to hear about Ali s death May Allah forgive him for his shortcomings and grant him Jannah","https://www.youtube.com/watch?v=qKePvjYJAY8&lc=Ugx5ByKS-cYqeh4O3uZ4AaABAg"
"shahida begum",5/29/2018 4:27:05 PM,"none","may Allah be pleased with him and grant him jannatul firdous.aameen","https://www.youtube.com/watch?v=qKePvjYJAY8&lc=Ugyzo8xY4KXCU_1z0414AaABAg"
"rms sujan",5/29/2018 4:23:53 PM,"none","May Allah Subhanahu wa Ta’ala forgive his all sins and grant him Jannatul Firdaus.Aameen...","https://www.youtube.com/watch?v=qKePvjYJAY8&lc=UgxgH1QDTSadctj60hB4AaABAg"
"Sheela Anwar",5/29/2018 4:23:12 PM,"none","SubhaanAllah .May Allah swt forgive us before we leave this world and grant us an honourable Death.Ameen😢❤️","https://www.youtube.com/watch?v=qKePvjYJAY8&lc=UgyUhaUQQfC_5ACJ3pZ4AaABAg"
"yasin karama",5/29/2018 4:19:06 PM,"none","May Allah grant him big rank in paradise AMEEN","https://www.youtube.com/watch?v=qKePvjYJAY8&lc=UgwjXnWbotpr60DWim14AaABAg"
"Muzdalfa Ibadullah",5/29/2018 4:15:18 PM,"none","It deeply hurt me but Allah loved him he took him away he wanted wd him slf","https://www.youtube.com/watch?v=qKePvjYJAY8&lc=Ugz6sbRTZLlZ9A3MRv54AaABAg"
"Nurjahan Hoque Midori",5/29/2018 4:11:58 PM,"none","When people get cancer they always say ""I want to enjoy my last times""
But he choose to use it for charity and helping others Mashaallah .May Allah forgive his sin and grant him jannah.","https://www.youtube.com/watch?v=qKePvjYJAY8&lc=UgyX-1r7eaPFqgE7jdt4AaABAg"
"zinu zi",5/29/2018 4:07:14 PM,"none","Да помилует его Аллах1!!","https://www.youtube.com/watch?v=qKePvjYJAY8&lc=UgxIILB7fqAqsV8r1DR4AaABAg"
"shaz sparkles",5/29/2018 3:57:06 PM,"none","Brother Ali banat was a beautiful soul who accepted cancer as Allah’s gift, which changed his luxurious life into a life of charity . 
He fought cancer happily for 3 years, where he spent his three years in the work of charity Masha Allah.
Subahanallah! Allah took our beloved Ali banat back to him in the blessed holy month of Ramadan. Subahanallah. 
Inna lillahi wa inna ilaihi rajioon. Brother Ali banat has returned to The Almighty.May Allah grant him ease at grave, bless his grave with the light of jannah , Aameen! May Allah make his beautiful grave spacious and fill with the fragrance of jannah! May Allah grant his soul peace. Aameen ya rabb!
You’ll be missed Brother 😭 #alibanat❤️🙏🏻😔#mayallahblessyoubrother#alibanat#youllbemissed","https://www.youtube.com/watch?v=qKePvjYJAY8&lc=Ugzh-KBOO13VXuy81Qh4AaABAg"
"Nabeel Nashmeer",5/29/2018 3:50:11 PM,"none","May allah grant him jannah","https://www.youtube.com/watch?v=qKePvjYJAY8&lc=Ugx9fc9XXY3bUkje1Pl4AaABAg"
"Horeja Jatta",5/29/2018 3:47:09 PM,"none","Rest in peace brother.....","https://www.youtube.com/watch?v=qKePvjYJAY8&lc=UgwtBXAvnWHdoA60oaJ4AaABAg"
"raemyx dyne",5/29/2018 3:43:09 PM,"none","May allah unite us with him in jannah.","https://www.youtube.com/watch?v=qKePvjYJAY8&lc=UgzSi1AvMEpAH-zIsSl4AaABAg"
"Iram Rehman",5/29/2018 3:39:13 PM,"none","May Allah grant him heaven","https://www.youtube.com/watch?v=qKePvjYJAY8&lc=UgwScpzzb_wLFt3EAz94AaABAg"
"Hassan Daljir",5/29/2018 3:34:05 PM,"none","Brother Ali Banat May ALLAH GRANT You  the highest Jana fardawsa ameen ya RABUL ALAMIN","https://www.youtube.com/watch?v=qKePvjYJAY8&lc=UgxwItkfgPSud4k7l254AaABAg"
"Neelam Mushtaq",5/29/2018 3:34:00 PM,"none","May Allah grant him the highest rank in paradise","https://www.youtube.com/watch?v=qKePvjYJAY8&lc=UgwEyxfLie6sJ5qxpxB4AaABAg"
"Salman Shaik",5/29/2018 3:33:59 PM,"none","إِنَّا للهِ وَإِنَّـا إِلَيْهِ رَاجِعونَ","https://www.youtube.com/watch?v=qKePvjYJAY8&lc=Ugy5fkW54dRTanm7ER54AaABAg"
"Aminah Umar",5/29/2018 3:30:09 PM,"none","May Allah give us strength to keep obeying Him and to be grateful to Him no matter what the situation is... Allahumma Aameen... Wallah am in tears 😭😭😭😭😭","https://www.youtube.com/watch?v=qKePvjYJAY8&lc=UgxTSg92BgcMaYrVmOx4AaABAg"
"Faisal Maks",5/29/2018 3:28:35 PM,"none","The prophet peace peace be upon him said Allah loves and hates those who he gives the world to but only gives deen to those who he loves .. this brother was gifted in many ways may Allah Azawajal grant him jannah al firdows","https://www.youtube.com/watch?v=qKePvjYJAY8&lc=Ugw8G5ZCDPc5VwqNZFN4AaABAg"
"dr.maryam muhd Alhassan",5/29/2018 3:27:32 PM,"none","May Allah grant him jannah nd light up his grave","https://www.youtube.com/watch?v=qKePvjYJAY8&lc=Ugwqu5y1ivCbCvNJbVR4AaABAg"
"Aminah Umar",5/29/2018 3:26:44 PM,"none","May Allah have mercy upon his soul and forgive him for his sins as well as the other believers who have passed away😭😭😭😭😭😭😭😭..... Allahumma Aameen....May Allah give us strength to worship Him and to always remember that no matter who we are death is always knocking at the door....May Allah accept his deeds and the deceased as well as our deeds Allahumma Aameen 😭😥","https://www.youtube.com/watch?v=qKePvjYJAY8&lc=Ugwg74YYa6Q-5hj5bX94AaABAg"
"Muzdalifa Muhamud",5/29/2018 3:24:54 PM,"none","to Allah we belong and shall return to him","https://www.youtube.com/watch?v=qKePvjYJAY8&lc=UgzJ-41xnRor2_f9KrR4AaABAg"
"Fadila Shaibu",5/29/2018 3:24:04 PM,"none","My brother, you can crying as much as you can, insha Allah you well surely laugh in Jannah, Ameen, Ameen, Ameen,  Allah loves you my brother ❤❤❤","https://www.youtube.com/watch?v=qKePvjYJAY8&lc=UgxPJjvYQ-pBg73B6414AaABAg"
"HALEEMA SADIYA",5/29/2018 3:22:24 PM,"none","My heart cries, whenever I see this young Muslim's story! He encouraged me! May Allah swt be pleased with him and grant him ""jannat ul firdous""","https://www.youtube.com/watch?v=qKePvjYJAY8&lc=UgxuVLm9O4xIUZWFZ6Z4AaABAg"
"s h",5/29/2018 3:16:39 PM,"none","Allahumma sali ala Muhammad. Ya Rabb grant Ali Banat the highest ranks of Jannah, have mercy upon him in the grave, and may Ali’s meeting with You, our Lord, be of mercy, forgiveness, and ultimately, peace. May Yoi be pleased with him. Ameen","https://www.youtube.com/watch?v=qKePvjYJAY8&lc=UgxCCafBeYBX8BC_T_h4AaABAg"
"Rajubally Yassin",5/29/2018 3:15:24 PM,"none","InshaAllah","https://www.youtube.com/watch?v=qKePvjYJAY8&lc=UgzfhY9jV_1r-G48aXt4AaABAg"
"Minhaaj Qureshi",5/29/2018 3:14:04 PM,"none","A great person and brother ! May Allah bless his soul","https://www.youtube.com/watch?v=qKePvjYJAY8&lc=UgzTH-7AUgx-JAAZ6TB4AaABAg"
"Tanveer Tadvi",5/29/2018 3:13:43 PM,"none","Ali Banat❤️😭😭😭 Oh My brother ! May Allah grant you Jannatul Firdous 
Aameen","https://www.youtube.com/watch?v=qKePvjYJAY8&lc=Ugz6d7LpOVr0lEZyYKZ4AaABAg"
"Mohammad Tahir",5/29/2018 3:09:33 PM,"none","إِنَّا لِلّهِ وَإِنَّـا إِلَيْهِ رَاجِعُونَ","https://www.youtube.com/watch?v=qKePvjYJAY8&lc=UgzkQeQkn6I9UP8Gi7V4AaABAg"
"Rajubally Yassin",5/29/2018 3:09:07 PM,"none","Amine","https://www.youtube.com/watch?v=qKePvjYJAY8&lc=UgwOH8VteEV_KBmrQ-R4AaABAg"
"Ahsan Ahmed",5/29/2018 3:07:54 PM,"none","May Allah wipe all sins of him and offer him no ajab in kabar and jahannum. Hope Allah give him highest rank in jannah as he got high rank in this dunya. Oh allah allow my last words in this dunya is la ilaha illahu muhammader rasool allah. ameen.","https://www.youtube.com/watch?v=qKePvjYJAY8&lc=UgykCJV3auCKIgjcZzl4AaABAg"
"Adaman Nyang",5/29/2018 3:07:34 PM,"none","To Allah we belongs and to Him is our final destination.... May Almighty Allah have mercy on his soul and Grant him  with jannatul firdause..... Ameen","https://www.youtube.com/watch?v=qKePvjYJAY8&lc=Ugzb6juq6CzGn-jiCZJ4AaABAg"
"Wisdom of Islam",5/29/2018 3:03:54 PM,"none","did he die today","https://www.youtube.com/watch?v=qKePvjYJAY8&lc=Ugxuv6NokwYYH6jos1F4AaABAg"
"Irfaan Syed",5/29/2018 2:59:53 PM,"none","Inna lillahi wa inna ilayhi rajioon. May Allah subhanata'ala grant him Jannah. When he was alive, he said ""he loves to meet Allah"". May Allah accept him and his deeds. Ameen.","https://www.youtube.com/watch?v=qKePvjYJAY8&lc=UgwEIAFt4DOhsyd6fCp4AaABAg"
"Shah Sadia",5/29/2018 2:59:32 PM,"none","May Allah grant him highest rank in jannah ..Aameen","https://www.youtube.com/watch?v=qKePvjYJAY8&lc=UgyIByqO9q4Uf96L2M94AaABAg"
"AK",5/29/2018 2:55:06 PM,"none","May ALLAH give him the highest level of Janna, forgive all his sins. May ALLAH help us and give us the strength to endure any tests, everything changes in a second.","https://www.youtube.com/watch?v=qKePvjYJAY8&lc=Ugw9n358I33-798Ae_d4AaABAg"
"RIZWAN GULZAR MIR",5/29/2018 2:52:14 PM,"none","may Allah SWT open our eyes too","https://www.youtube.com/watch?v=qKePvjYJAY8&lc=UgxDBoj6fy41NKILYXF4AaABAg"
"pro boxing & football",5/29/2018 2:51:52 PM,"none","May Allah grant him jannah","https://www.youtube.com/watch?v=qKePvjYJAY8&lc=Ugwk0_XDDwVFRO7TrsV4AaABAg"
"Fila Nisa",5/29/2018 2:51:14 PM,"none","May Allah grant you jannah brother..","https://www.youtube.com/watch?v=qKePvjYJAY8&lc=UgyrtbpGhYZMfA8iB0d4AaABAg"
"Alexander Manzon",5/29/2018 2:50:05 PM,"none","Allahu akbar","https://www.youtube.com/watch?v=qKePvjYJAY8&lc=UgzIgezPFQsY9AWoIIF4AaABAg"
"dariq saed",5/29/2018 2:49:38 PM,"none","😭😭😭😭😭😭😭😭","https://www.youtube.com/watch?v=qKePvjYJAY8&lc=UgxWh5Hbq-Qq33gCOrR4AaABAg"
"mohamed arshad",5/29/2018 2:45:58 PM,"none","May Allah give to him higer rank in jannah as well forgive his sins and May Almight have marcy on his soul❤❤❤","https://www.youtube.com/watch?v=qKePvjYJAY8&lc=UgxicltTcZNYuAZpDZJ4AaABAg"
"Adeyemo Adewale",5/29/2018 2:45:03 PM,"none","May Allah be pleased with his soul and grant him aljannat firdaus","https://www.youtube.com/watch?v=qKePvjYJAY8&lc=Ugyp2OCCsvD-c4lR16d4AaABAg"
"Mohamed Sleyim",5/29/2018 2:41:45 PM,"none","To Allah we belong and to Him we shall return.May Allah bless and grant this generous young man jannah","https://www.youtube.com/watch?v=qKePvjYJAY8&lc=UgyxqQ3XrO3_ushAlON4AaABAg"
"Badr Hari",5/29/2018 2:40:11 PM,"none","اللهم ارحمه و اغفر ذنوبه","https://www.youtube.com/watch?v=qKePvjYJAY8&lc=UgxqT6156LigRI2LQl14AaABAg"
"GamingOfTheLegend",5/29/2018 2:40:08 PM,"none","Alhamdullilah allah (swt) gave him time to change","https://www.youtube.com/watch?v=qKePvjYJAY8&lc=UgwQfqerqeV6KPceGL54AaABAg"
"Zach Martin",5/29/2018 2:38:25 PM,"none","May Allah Azzawajal protect him from the punishment of the grave","https://www.youtube.com/watch?v=qKePvjYJAY8&lc=UgwmywE4pYfFf1inECZ4AaABAg"
"jannah is our goal brothers and sisters",5/29/2018 2:37:08 PM,"none","Inshaallah one day I will meet u in jannah","https://www.youtube.com/watch?v=qKePvjYJAY8&lc=UgwTSSGtwlh9eLEq8vZ4AaABAg"
"jannah is our goal brothers and sisters",5/29/2018 2:33:00 PM,"none","May Allah give him highest place in jannah","https://www.youtube.com/watch?v=qKePvjYJAY8&lc=Ugw7HmTVDS7h6RklqgF4AaABAg"
"Yasser Zain",5/29/2018 2:32:48 PM,"none","إِنَّا لِلّهِ وَإِنَّـا إِلَيْهِ رَاجِعُون ❤❤❤","https://www.youtube.com/watch?v=qKePvjYJAY8&lc=UgxMicp0NRiGLCy1A0Z4AaABAg"
"jamal hassan",5/29/2018 2:29:53 PM,"none","May Allah grant him jannah furdosa Ameen","https://www.youtube.com/watch?v=qKePvjYJAY8&lc=UgwjF3CCcn8GYkv496h4AaABAg"
"Beautiful girl A",5/29/2018 2:27:18 PM,"none","Inshalla,i will pray for him","https://www.youtube.com/watch?v=qKePvjYJAY8&lc=UgwsWcnRjqy0P636pVV4AaABAg"
"RaaziqHr",5/29/2018 2:24:53 PM,"none","May الله accept hos repentance","https://www.youtube.com/watch?v=qKePvjYJAY8&lc=Ugyh7QysJBLw165kTYF4AaABAg"
"The Keyboard Warrior",5/29/2018 2:22:37 PM,"none","Allah gave him the time to change.  😿😿.and he changed.      May allah give him jannatul Firdous ....may allah give him a luxurious life in jannah😭.  My brother we will miss you..... *To Him We Belongs To Him We Shall Return*","https://www.youtube.com/watch?v=qKePvjYJAY8&lc=UgxKdgCXaGKY_kjRrLt4AaABAg"
"Sincerely Flawless",5/29/2018 2:18:46 PM,"none","May Allah forgive him for he’s sins and grant him the highest rank in Jannah Al FIrdaus","https://www.youtube.com/watch?v=qKePvjYJAY8&lc=UgwQR8zR4yHvXqHsJrt4AaABAg"
"رضوان الله رضوان الله",5/29/2018 2:16:41 PM,"none","الله يرحمه","https://www.youtube.com/watch?v=qKePvjYJAY8&lc=UgwZ_cT_MzTyn9BTC4d4AaABAg"
"Wazhma Ahmadzai",5/29/2018 2:16:37 PM,"none","😭may allah grant him jannah","https://www.youtube.com/watch?v=qKePvjYJAY8&lc=UgxZjMV8J__sLsW1Dxh4AaABAg"
"Khazi Madiha",5/29/2018 2:14:45 PM,"none","Inna lillahi wa inna ilaihi raji'oon... May Allah forgive all his sins n grant him the highest rank in Jannah... Aameen","https://www.youtube.com/watch?v=qKePvjYJAY8&lc=Ugy_61zBuMy0wQGJzU54AaABAg"
"WASIM SHAIKH",5/29/2018 2:14:36 PM,"none","sense Islam your channel is very good","https://www.youtube.com/watch?v=qKePvjYJAY8&lc=UgwNkq6Qhoy1WBwUKAl4AaABAg"
"Safia Tifow",5/29/2018 2:11:55 PM,"none","Allaahu ma ameen","https://www.youtube.com/watch?v=qKePvjYJAY8&lc=UgxpI3-k3lsoKVOiig14AaABAg"
"Kawaii Reviews TV",5/29/2018 2:08:59 PM,"none","May Allah give you a place in heaven","https://www.youtube.com/watch?v=qKePvjYJAY8&lc=Ugz8wYxKffAMVpskww94AaABAg"
"jabeda mukith-chowdhury",5/29/2018 2:08:58 PM,"none","Ameen","https://www.youtube.com/watch?v=qKePvjYJAY8&lc=Ugwbm0AjHDsZGOsCgIR4AaABAg"
"Sohan shom",5/29/2018 2:08:53 PM,"none","This is the month of Ramadan....May Allah bless and forgive ur sin and grant u Jannah...inna lillahi oa innailaihi rajun","https://www.youtube.com/watch?v=qKePvjYJAY8&lc=UgwjsylyY-flHTsPJmN4AaABAg"
"WASIM SHAIKH",5/29/2018 2:08:13 PM,"none","My brother Ali Banat don't worry I Bless to Allah for you","https://www.youtube.com/watch?v=qKePvjYJAY8&lc=Ugz1CjKkJx6hPiVvqf94AaABAg"
"Pari Muslimah",5/29/2018 2:02:11 PM,"none","A great lesson from him to the world","https://www.youtube.com/watch?v=qKePvjYJAY8&lc=UgwfHtjaWO8oSjLq6-p4AaABAg"
"Mouhamed Sanogo",5/29/2018 2:00:51 PM,"none","May Allah grant him paradise. May Allah guide all of us and forgive us","https://www.youtube.com/watch?v=qKePvjYJAY8&lc=UgwivuPXOF8dE8oUkKR4AaABAg"
"Thowfi Fica",5/29/2018 1:59:02 PM,"none","Brother ali benat will be a great inspiration for todays young generation. I really cried off .. May Allaah grant him jannaah.. my dear brothers and sisters in islaam.. be grateful to Allaah.. Rest and health.. these are a great blessings from Allaah.. we everyone dont get  it.. if you have it make proper use of it..","https://www.youtube.com/watch?v=qKePvjYJAY8&lc=UgzkQ6khKquWVjHvbdl4AaABAg"
"Cherry Bush",5/29/2018 1:58:41 PM,"none","Inna lillahi wa inna ilaihi raajioon. 😢","https://www.youtube.com/watch?v=qKePvjYJAY8&lc=UgwSPVL5ZymR3Bny_Xh4AaABAg"
